daiya_sid,bin_no,course_sid
e1a76e2c-379f-487d-8203-d181ec021780,1,de3da3cc-ae36-4bc0-8a82-0aebf2fdaf4b
7d1843d9-8f25-4ab6-9512-d5731f62deb7,3,62d20951-8c53-4640-820c-0b203f26c416
428cddb8-dbba-4349-8b7e-b3ef518c1322,8,62d20951-8c53-4640-820c-0b203f26c416
43d6ff56-afef-462a-bf0a-aab93c575397,6,62d20951-8c53-4640-820c-0b203f26c416
7b591473-c753-4606-abf0-bfef374e6b61,9,62d20951-8c53-4640-820c-0b203f26c416
68369b1e-f9b7-4214-8323-f10924ff65cc,2,62d20951-8c53-4640-820c-0b203f26c416
a51aaf40-85b6-4bd6-ab99-f2ac778b571a,1,62d20951-8c53-4640-820c-0b203f26c416
664a32ed-fa8f-4a15-88b7-f5899955cd0f,4,62d20951-8c53-4640-820c-0b203f26c416
13d86e6c-92fe-4746-b4c7-fcc5320f0288,6,62d20951-8c53-4640-820c-0b203f26c416
90ac74a6-8d52-44db-aec3-350826673192,2,62d20951-8c53-4640-820c-0b203f26c416
d9da40bf-35ee-4df9-9235-3ee23fe943f2,9,62d20951-8c53-4640-820c-0b203f26c416
6ee89ece-cc8c-417f-811b-581e24798ef4,3,62d20951-8c53-4640-820c-0b203f26c416
1f7ecd05-15c0-4bd9-90bb-539ace227d62,7,62d20951-8c53-4640-820c-0b203f26c416
4912cc08-8f14-4d17-822b-471575818cd4,1,62d20951-8c53-4640-820c-0b203f26c416
89d14afd-9eb8-4b17-ae7f-46bbef4bd198,7,62d20951-8c53-4640-820c-0b203f26c416
c09a5fcb-5ea2-4a23-8a13-4a826e6b869c,8,62d20951-8c53-4640-820c-0b203f26c416
b8cb40f7-7612-4a20-a446-0f5c92c1f1f1,3,62d20951-8c53-4640-820c-0b203f26c416
fcf0d6ec-ada6-4753-b694-0f9f4643a020,1,62d20951-8c53-4640-820c-0b203f26c416
44279be8-f4f5-4650-b74c-82e16d640215,4,62d20951-8c53-4640-820c-0b203f26c416
5beec1d7-3ef7-4880-aa11-8b44e69cc932,7,62d20951-8c53-4640-820c-0b203f26c416
07555bb4-be17-406e-9ebf-7e09b388d176,2,62d20951-8c53-4640-820c-0b203f26c416
cd25ee92-f6d7-4894-9e50-64b87ae7144c,5,62d20951-8c53-4640-820c-0b203f26c416
08dd99fe-9008-464c-a11f-761475e3f399,4,62d20951-8c53-4640-820c-0b203f26c416
fe257c0d-2279-4eda-9268-a6f334db9f6d,8,62d20951-8c53-4640-820c-0b203f26c416
01d21cb0-31ca-46b2-ac13-9d4b186f03db,5,62d20951-8c53-4640-820c-0b203f26c416
33932189-f7b9-4591-b920-a166c00b29ef,6,62d20951-8c53-4640-820c-0b203f26c416
a383740f-361e-48d2-8eed-8fc2e31a7061,9,62d20951-8c53-4640-820c-0b203f26c416
c724862f-8c90-4fb1-99f5-9588c95c0488,5,62d20951-8c53-4640-820c-0b203f26c416
47a177f2-f8f3-4eff-aa1d-ff392682b8eb,14,6d3211ad-5d5d-404e-8920-0b603381eb99
1fdff939-a9bb-4260-a613-f7c0633ef863,9,6d3211ad-5d5d-404e-8920-0b603381eb99
dda00ea7-b6bc-4086-bb1b-f7acc9132a89,11,6d3211ad-5d5d-404e-8920-0b603381eb99
819b04af-d954-4736-8dc1-f7fec6df418b,13,6d3211ad-5d5d-404e-8920-0b603381eb99
6981a3e6-7a2f-4462-8ce1-f881dc1b0c53,24,6d3211ad-5d5d-404e-8920-0b603381eb99
4b900df8-e403-4c9d-b0ea-e5c8d8782001,25,6d3211ad-5d5d-404e-8920-0b603381eb99
d71fed23-410e-4a22-9d45-e478cd69148c,35,6d3211ad-5d5d-404e-8920-0b603381eb99
53d4504e-4e40-4640-a454-edc18b84b791,27,6d3211ad-5d5d-404e-8920-0b603381eb99
bc69c888-9394-4e8e-8022-e9e2efcb51d1,15,6d3211ad-5d5d-404e-8920-0b603381eb99
0a137e0b-c104-4dc8-bf5c-ea52a92a55cf,29,6d3211ad-5d5d-404e-8920-0b603381eb99
4a6c21f7-5b36-49a6-9149-ec570a440bf9,17,6d3211ad-5d5d-404e-8920-0b603381eb99
68e5b20a-8a07-4483-bd88-e0cbcc31a4ac,4,6d3211ad-5d5d-404e-8920-0b603381eb99
f4acf57e-9a32-4196-a34e-e008b5dc42a8,3,6d3211ad-5d5d-404e-8920-0b603381eb99
2297d0e9-ea41-4de8-8761-e022f9632557,9,6d3211ad-5d5d-404e-8920-0b603381eb99
3647c887-583b-4293-8f8f-e06a16c4f070,2,6d3211ad-5d5d-404e-8920-0b603381eb99
5555325d-477e-4d80-af31-e0b624a31a17,33,6d3211ad-5d5d-404e-8920-0b603381eb99
59b68ac5-d9d1-41c4-98ee-ddd0c3f5499c,23,6d3211ad-5d5d-404e-8920-0b603381eb99
f31b4e80-256a-4664-88f2-db284c9db23f,18,6d3211ad-5d5d-404e-8920-0b603381eb99
a1ca345c-697d-4726-aa84-d9130452711e,9,6d3211ad-5d5d-404e-8920-0b603381eb99
357b7e27-5555-4b80-af42-d972fc5eef3d,11,6d3211ad-5d5d-404e-8920-0b603381eb99
d9547f40-3f49-4eee-9813-bdc460b63cc2,4,6d3211ad-5d5d-404e-8920-0b603381eb99
c0adb08e-8c20-4d78-a163-bc6d2bf0d794,15,6d3211ad-5d5d-404e-8920-0b603381eb99
577bc328-db31-48c3-8120-b5ecfeed8afa,7,6d3211ad-5d5d-404e-8920-0b603381eb99
46b16827-13ef-4454-a68b-a9cbfe36e237,3,6d3211ad-5d5d-404e-8920-0b603381eb99
e0d71b5c-7bc9-4bd6-b1ee-b389d518b738,11,6d3211ad-5d5d-404e-8920-0b603381eb99
31830124-7389-4cf0-a41a-d63e1c5adaa0,5,6d3211ad-5d5d-404e-8920-0b603381eb99
cfb7843c-8bd0-4a72-9f95-d6b45ce64266,28,6d3211ad-5d5d-404e-8920-0b603381eb99
a99b28c1-331b-44c1-9f74-ceeb59825b2f,10,6d3211ad-5d5d-404e-8920-0b603381eb99
8ffd850d-dea1-4070-87e3-cd7e7bde8996,30,6d3211ad-5d5d-404e-8920-0b603381eb99
9cc19040-e083-4074-a20e-cc5241ede0a3,12,6d3211ad-5d5d-404e-8920-0b603381eb99
3f860d0f-86a2-4e67-a5c4-c790570199eb,1,6d3211ad-5d5d-404e-8920-0b603381eb99
c71c5685-d38b-49e5-925b-caf9159e5b41,18,6d3211ad-5d5d-404e-8920-0b603381eb99
6530c6fe-84a0-4ab0-8c9b-c284be7fd6e1,16,6d3211ad-5d5d-404e-8920-0b603381eb99
33437e80-9b18-46db-97ef-8f7e03bde51f,19,6d3211ad-5d5d-404e-8920-0b603381eb99
5ac76e01-af1a-4a55-b72a-8ef0123bcdea,4,6d3211ad-5d5d-404e-8920-0b603381eb99
19b526c0-270b-465c-b192-9fa9075b86ad,21,6d3211ad-5d5d-404e-8920-0b603381eb99
e068d98b-05b6-4d47-a50c-9f1a0b7b1e0b,29,6d3211ad-5d5d-404e-8920-0b603381eb99
18283b99-d325-4f7b-bc79-990f0e5870ff,6,6d3211ad-5d5d-404e-8920-0b603381eb99
bf2b0bb3-cae6-4885-a8da-a709c8969435,16,6d3211ad-5d5d-404e-8920-0b603381eb99
468160ae-2786-47e8-a600-758a09bd62e1,13,6d3211ad-5d5d-404e-8920-0b603381eb99
9f62c8da-d814-4697-9911-70db571a7470,28,6d3211ad-5d5d-404e-8920-0b603381eb99
ad76123f-9ccd-4ff1-b0ed-734ae0f74920,22,6d3211ad-5d5d-404e-8920-0b603381eb99
43311bb3-489a-4dbc-95e9-738f12fbdfe3,24,6d3211ad-5d5d-404e-8920-0b603381eb99
750aee43-845d-43ce-b2ee-6d57068d4299,30,6d3211ad-5d5d-404e-8920-0b603381eb99
4af3d577-646f-4159-9028-6edef09a15bd,24,6d3211ad-5d5d-404e-8920-0b603381eb99
7535f13b-6bca-4782-aaad-608e876a8589,14,6d3211ad-5d5d-404e-8920-0b603381eb99
12c8d68d-3482-4fb1-9660-5f6760c018e2,2,6d3211ad-5d5d-404e-8920-0b603381eb99
410fe4a7-be20-46df-a6a6-6894e602389b,5,6d3211ad-5d5d-404e-8920-0b603381eb99
20d36422-d701-4145-b702-672039c7e78d,22,6d3211ad-5d5d-404e-8920-0b603381eb99
d92190ec-e470-470e-879d-6743bf8c5ff5,27,6d3211ad-5d5d-404e-8920-0b603381eb99
ca6ea915-4f51-425b-a8d0-7edc7aadf784,15,6d3211ad-5d5d-404e-8920-0b603381eb99
edb613fe-e62c-4859-bc36-80b91c00ab34,23,6d3211ad-5d5d-404e-8920-0b603381eb99
73f47215-140f-4055-a227-7bb0f70da813,25,6d3211ad-5d5d-404e-8920-0b603381eb99
bf7efc13-166d-4428-a85c-7879b851ea67,30,6d3211ad-5d5d-404e-8920-0b603381eb99
3702ebfb-ac8b-46c3-b7a1-782f6fa246d8,3,6d3211ad-5d5d-404e-8920-0b603381eb99
c5bd4ae1-98e1-4df9-b484-772eeef2fe20,12,6d3211ad-5d5d-404e-8920-0b603381eb99
c2a32ade-9338-4639-b242-77da03e1e3f6,6,6d3211ad-5d5d-404e-8920-0b603381eb99
a35a9b56-6bee-40b2-96bf-8ad45ff93664,19,6d3211ad-5d5d-404e-8920-0b603381eb99
fac390b3-826c-495f-a20d-82e99a621225,13,6d3211ad-5d5d-404e-8920-0b603381eb99
7d0131a4-5763-4330-a7e2-8331cf9b0cf7,34,6d3211ad-5d5d-404e-8920-0b603381eb99
1ae9f2e1-7296-4de4-ab94-846a62686b2b,29,6d3211ad-5d5d-404e-8920-0b603381eb99
31387ddc-4153-4ded-ad47-86fb603d716d,17,6d3211ad-5d5d-404e-8920-0b603381eb99
572ca1c7-5b59-485c-8b09-0fac980d58b2,7,6d3211ad-5d5d-404e-8920-0b603381eb99
44be4d0a-5b0d-4dac-8e8c-1006efdd48ba,26,6d3211ad-5d5d-404e-8920-0b603381eb99
3b5e8e8b-90e6-445d-8028-0d719c99917d,21,6d3211ad-5d5d-404e-8920-0b603381eb99
d1a923ba-23e3-4fd3-ae66-15e4f9f4c5a8,5,6d3211ad-5d5d-404e-8920-0b603381eb99
0b84da8d-5be0-4f5c-a454-14afc4da0567,10,6d3211ad-5d5d-404e-8920-0b603381eb99
22c367a0-edea-465b-8317-12629fbe4107,18,6d3211ad-5d5d-404e-8920-0b603381eb99
cb3b49f1-ac77-4be9-a280-012d38489a91,21,6d3211ad-5d5d-404e-8920-0b603381eb99
5ca1ebd6-a3f2-4fa4-b9a5-036e9d542104,10,6d3211ad-5d5d-404e-8920-0b603381eb99
e12c5021-2033-4f01-9098-06fb59326db1,31,6d3211ad-5d5d-404e-8920-0b603381eb99
dc47f970-7e20-4bc0-9406-0a4eabeac9cb,26,6d3211ad-5d5d-404e-8920-0b603381eb99
2af4e5d9-5703-41f5-9b23-1afa5bce92e6,32,6d3211ad-5d5d-404e-8920-0b603381eb99
84a9c8aa-b633-450b-bbfc-1b21a79ec2f6,26,6d3211ad-5d5d-404e-8920-0b603381eb99
91063592-2687-45b4-a452-1a74e982a0b3,12,6d3211ad-5d5d-404e-8920-0b603381eb99
b5df01f0-0697-466a-92b0-227c72d6cddf,17,6d3211ad-5d5d-404e-8920-0b603381eb99
996ba379-57a8-4770-a764-28f284dd0209,19,6d3211ad-5d5d-404e-8920-0b603381eb99
5c6993cf-d5b1-4639-a19f-2e77891fd607,1,6d3211ad-5d5d-404e-8920-0b603381eb99
bb99f2e7-29a2-43ff-b3d3-4a2f4f213f35,20,6d3211ad-5d5d-404e-8920-0b603381eb99
6c14d7da-e14d-4009-b918-47baf2fdd80e,16,6d3211ad-5d5d-404e-8920-0b603381eb99
fb0d227a-9b62-4397-811b-51664557e49a,22,6d3211ad-5d5d-404e-8920-0b603381eb99
3b1b0ca8-2dc3-4744-ad65-53b6fda6cc00,8,6d3211ad-5d5d-404e-8920-0b603381eb99
25bd6234-b2c1-4842-8645-54b49d26c261,1,6d3211ad-5d5d-404e-8920-0b603381eb99
650eb6bc-3286-4ca7-90d0-5544f641e4d5,8,6d3211ad-5d5d-404e-8920-0b603381eb99
e4ac9eb6-a2e7-49fb-bec9-57758e66b16b,28,6d3211ad-5d5d-404e-8920-0b603381eb99
521489ff-fa9d-4f79-9526-55b59ff0d9c8,23,6d3211ad-5d5d-404e-8920-0b603381eb99
5a0aabf1-7b02-4a36-bebb-5d2ff3ffcf49,25,6d3211ad-5d5d-404e-8920-0b603381eb99
15a3cc56-f24e-432a-b142-425b0bf1ca7a,20,6d3211ad-5d5d-404e-8920-0b603381eb99
366e9ccd-da51-4f60-b5fa-42f580bcfee2,31,6d3211ad-5d5d-404e-8920-0b603381eb99
33bf2ab0-6d2b-4dd5-b730-416b5f6bf27e,2,6d3211ad-5d5d-404e-8920-0b603381eb99
da3975de-3170-4193-b8ac-350b0c093d43,14,6d3211ad-5d5d-404e-8920-0b603381eb99
4f56b10c-161f-4c18-ad3d-34e721300fe9,20,6d3211ad-5d5d-404e-8920-0b603381eb99
f50bb193-7e22-4e51-a6fc-3316d444d556,27,6d3211ad-5d5d-404e-8920-0b603381eb99
db7d3dfa-bec3-4199-b736-2fd0843a29b9,31,6d3211ad-5d5d-404e-8920-0b603381eb99
bb1ec2bc-df63-4c06-9f15-315b9108ad43,7,6d3211ad-5d5d-404e-8920-0b603381eb99
b626ec70-56e3-496e-b089-37249dd7801b,6,6d3211ad-5d5d-404e-8920-0b603381eb99
3c97b13d-1ab3-46eb-8159-367f4a75ef7b,8,6d3211ad-5d5d-404e-8920-0b603381eb99
7e0f19ee-f095-4d6c-bb4e-e066c3afbd18,1,bdb0e562-d987-4745-abae-0be964550104
1e8f97c2-76ac-4073-9ea7-df4f9a3d03f7,4,a2ed6147-9754-492b-8677-0c1a79ca2f9e
4350c126-22e2-4e97-9021-e961d06c9d79,3,a2ed6147-9754-492b-8677-0c1a79ca2f9e
3acb95a0-22fd-4c7b-a359-f85d7f8a45a3,5,a2ed6147-9754-492b-8677-0c1a79ca2f9e
1f91dc3c-057a-42db-a062-f661a8a2b415,3,a2ed6147-9754-492b-8677-0c1a79ca2f9e
cc21589f-6210-49ed-9ceb-ca0740e65b95,1,a2ed6147-9754-492b-8677-0c1a79ca2f9e
f8a8ddae-df34-4e3a-b727-c89ac6a8e18b,5,a2ed6147-9754-492b-8677-0c1a79ca2f9e
f7ae277b-4932-444a-b8d4-b243ad7be630,7,a2ed6147-9754-492b-8677-0c1a79ca2f9e
e2c8b78f-bcb5-40ef-ab8f-30fa52bd4f57,4,a2ed6147-9754-492b-8677-0c1a79ca2f9e
0b6e9c88-f5c0-40fc-b227-4246bff976f5,7,a2ed6147-9754-492b-8677-0c1a79ca2f9e
9bea84b0-df4e-4d80-bc6a-5eb487e5f5db,1,a2ed6147-9754-492b-8677-0c1a79ca2f9e
31e0a466-16a1-44c8-acf5-5c0adc6b5de7,2,a2ed6147-9754-492b-8677-0c1a79ca2f9e
5f1d04d6-f47c-4bcd-9292-577c62fd79c8,6,a2ed6147-9754-492b-8677-0c1a79ca2f9e
06b3d3d6-69ac-485f-9075-546f5b930487,4,a2ed6147-9754-492b-8677-0c1a79ca2f9e
659b52f9-9bb5-433b-abfd-2dfb04bbd9ad,1,a2ed6147-9754-492b-8677-0c1a79ca2f9e
a92c18f3-ffaa-455f-a9b3-04315eed038e,3,a2ed6147-9754-492b-8677-0c1a79ca2f9e
db8f2d4c-e352-4b87-8e80-1307eb07fccf,6,a2ed6147-9754-492b-8677-0c1a79ca2f9e
3c1df37e-5bbd-41d8-930c-79d267bef556,6,a2ed6147-9754-492b-8677-0c1a79ca2f9e
82a77eac-f117-42fa-a4f3-7ac5cc558a0d,5,a2ed6147-9754-492b-8677-0c1a79ca2f9e
c4eabf5c-cfa6-475e-8558-7dce197ee074,7,a2ed6147-9754-492b-8677-0c1a79ca2f9e
5639bcd5-0743-4801-991b-6219b10b90c2,2,a2ed6147-9754-492b-8677-0c1a79ca2f9e
9b3cf115-5881-4fcf-83ba-6f58bd678510,2,a2ed6147-9754-492b-8677-0c1a79ca2f9e
62783873-0a09-4e15-a6a8-dc9ea784077b,1,97facab9-dc0c-4c69-9783-0cd491441707
f333ab35-2b47-4242-8741-d87b700ebf1a,2,97facab9-dc0c-4c69-9783-0cd491441707
349bb2db-96d5-4e6b-bbe2-e044cebc1513,11,97facab9-dc0c-4c69-9783-0cd491441707
1ff3d002-1ea6-45ad-931f-eef40809feb0,6,97facab9-dc0c-4c69-9783-0cd491441707
ecd408fd-0add-40da-8ec2-ec0f66c70ef7,4,97facab9-dc0c-4c69-9783-0cd491441707
c301586d-843d-4db8-b5eb-e88ac0fa2b1b,10,97facab9-dc0c-4c69-9783-0cd491441707
2b3aac7f-e654-42a8-9435-e5f1cb2146ae,22,97facab9-dc0c-4c69-9783-0cd491441707
43051712-2191-447f-9531-f18b29eb6d6b,4,97facab9-dc0c-4c69-9783-0cd491441707
c7802acc-dfa3-4b30-82f4-d36af04adea1,2,97facab9-dc0c-4c69-9783-0cd491441707
5e3a7692-c9e5-4907-aa3c-c8fd718ef921,4,97facab9-dc0c-4c69-9783-0cd491441707
4f390686-6680-4742-9198-c6a3b81da9e2,8,97facab9-dc0c-4c69-9783-0cd491441707
f0359de2-a705-4095-b124-caed6411fec6,15,97facab9-dc0c-4c69-9783-0cd491441707
03b3db2e-e926-4046-9f8a-c0fcbc14bccd,6,97facab9-dc0c-4c69-9783-0cd491441707
e91c58d0-578f-41de-90ae-c03df88f2cd4,13,97facab9-dc0c-4c69-9783-0cd491441707
13589cdf-53e6-4d11-a438-c420903ab446,5,97facab9-dc0c-4c69-9783-0cd491441707
4c47ecd4-e478-4383-a694-bb1775275e01,12,97facab9-dc0c-4c69-9783-0cd491441707
a4015ef0-7983-48fd-92a7-b792eef8f8ed,8,97facab9-dc0c-4c69-9783-0cd491441707
8b97f34e-ceda-473e-a784-b24a75bc85d8,23,97facab9-dc0c-4c69-9783-0cd491441707
554991d5-68f9-4d25-9e73-b1bba406fbc6,19,97facab9-dc0c-4c69-9783-0cd491441707
4aa93b93-6418-4569-a777-af75fdcb21fd,11,97facab9-dc0c-4c69-9783-0cd491441707
9ddc88ec-c99d-4e26-96a8-ac5dc887e3df,10,97facab9-dc0c-4c69-9783-0cd491441707
a5f7cba5-195d-45ef-9f3c-2f9b7ce7e73f,5,97facab9-dc0c-4c69-9783-0cd491441707
709f2da9-7faf-4216-bbcc-2f55316f8560,10,97facab9-dc0c-4c69-9783-0cd491441707
5e029b2a-0b6a-4778-9fe9-36cec109c7f5,16,97facab9-dc0c-4c69-9783-0cd491441707
bcb2f84e-343f-4c1d-b65d-3975be1f96ec,14,97facab9-dc0c-4c69-9783-0cd491441707
c3c70552-d3d0-4aac-8d0b-3861980da589,13,97facab9-dc0c-4c69-9783-0cd491441707
b06b05f1-6040-4584-a3af-41bffdf2b397,17,97facab9-dc0c-4c69-9783-0cd491441707
264a9418-9fda-4807-8bdc-3ec09b2d5b4a,18,97facab9-dc0c-4c69-9783-0cd491441707
e76e0db4-e398-464c-a47d-40bfe51bfad2,13,97facab9-dc0c-4c69-9783-0cd491441707
c9f8e94d-cd9c-4e7a-b232-57156cc15a1e,20,97facab9-dc0c-4c69-9783-0cd491441707
0dfaac8a-dc68-4f62-b1e7-51b1f42e3eee,9,97facab9-dc0c-4c69-9783-0cd491441707
69289e4b-546f-41a4-a25a-521a420bfbb6,8,97facab9-dc0c-4c69-9783-0cd491441707
3ce7b347-4106-48b3-b8e4-0b39a193f45a,3,97facab9-dc0c-4c69-9783-0cd491441707
2f54d1c4-d843-4c2e-9d70-0b671753e25d,5,97facab9-dc0c-4c69-9783-0cd491441707
e1e804b6-6cda-46a9-aa3a-0ad9aeb32292,16,97facab9-dc0c-4c69-9783-0cd491441707
3b7ab09f-73bc-4822-9418-093a908dbc28,12,97facab9-dc0c-4c69-9783-0cd491441707
44c7e6fc-cfca-43e6-9b56-2e5ded6311f4,14,97facab9-dc0c-4c69-9783-0cd491441707
d4509b1c-c88b-4e15-b162-26104c4676ec,14,97facab9-dc0c-4c69-9783-0cd491441707
4b3468c9-640e-40f2-b246-207e4e7c1977,1,97facab9-dc0c-4c69-9783-0cd491441707
27cc98b1-55f6-4138-a698-185c2c6ba89f,9,97facab9-dc0c-4c69-9783-0cd491441707
0ac10a29-bdc6-4f1f-99ba-69048173aa15,3,97facab9-dc0c-4c69-9783-0cd491441707
f9d472e5-1b26-4d54-b72e-6d6468de6452,21,97facab9-dc0c-4c69-9783-0cd491441707
60bdada6-769a-45bd-bf88-6c64eefbec02,16,97facab9-dc0c-4c69-9783-0cd491441707
8905e7ce-1d39-44b3-ac32-8072e9e5ebab,12,97facab9-dc0c-4c69-9783-0cd491441707
69a0276c-afa6-47e7-aec4-781bc34313f8,1,97facab9-dc0c-4c69-9783-0cd491441707
6fb7a031-d865-43a6-8e13-78aa87a9f9a9,3,97facab9-dc0c-4c69-9783-0cd491441707
f9cd7878-45bc-455e-a097-86b6de623692,15,97facab9-dc0c-4c69-9783-0cd491441707
62b0a21c-3f65-4905-a2e8-867f3a9c6a8c,9,97facab9-dc0c-4c69-9783-0cd491441707
d6cdef99-04cd-4747-bc15-856bf1cffe0e,7,97facab9-dc0c-4c69-9783-0cd491441707
b96ae635-4a50-437a-a96f-8387c77d29c5,7,97facab9-dc0c-4c69-9783-0cd491441707
00fbce98-9b8b-4e71-aca5-8c631ed161e3,2,97facab9-dc0c-4c69-9783-0cd491441707
8499e2bd-40b7-4b4c-b7c0-9aa181dd1234,7,97facab9-dc0c-4c69-9783-0cd491441707
da21a740-ca10-4af1-87d4-9acc722e54a9,15,97facab9-dc0c-4c69-9783-0cd491441707
4f2ffdcc-cff9-4ec2-b0d0-8da4e9f398bf,6,97facab9-dc0c-4c69-9783-0cd491441707
86a176e1-701f-4afc-bd63-912a6c380486,11,97facab9-dc0c-4c69-9783-0cd491441707
c56263a3-ee42-4a47-8d04-733db2dafe91,1,4224fc13-8cd1-480c-8fa2-0d54448d0d23
3d73ef69-4994-49cc-9058-e6a566d6bffd,2,9497bcf9-03a9-42d1-98d1-0e1cb77c4af8
69e53abd-2d74-4808-959f-8774cc849216,1,9497bcf9-03a9-42d1-98d1-0e1cb77c4af8
db1b19ce-dabe-47c3-a895-cc11890e36ed,1,5f9d4a3c-d7cb-440b-beb1-0e87e0850ada
62b73a20-862a-4eaa-a8dd-94956d7635d2,2,5f9d4a3c-d7cb-440b-beb1-0e87e0850ada
3dfc704f-8757-4b5d-afae-fc4583f4283b,2,5ee4647e-ffdd-4b02-b5f0-1108f5ed153a
b67f54c2-bd4d-4534-ac5b-5099e39b66ab,1,5ee4647e-ffdd-4b02-b5f0-1108f5ed153a
bd269c9d-ac48-47e4-8f8a-0822d5f21235,3,5ee4647e-ffdd-4b02-b5f0-1108f5ed153a
edfa7e4f-0bfc-4efd-9fed-f6e36b8ce01d,1,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
129ebb87-c393-420a-aaa9-f0e8a1cbf72c,4,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
0d99ec42-9c0f-4376-922e-f2a5f364c024,9,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
61655626-52e7-4b7a-8422-f4e4068a58df,1,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
57f6ae37-bbe3-4a76-b842-e895778559c8,9,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
9a09712f-8b1d-4b05-8be2-e5caae4c83cb,8,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
f386773d-de99-41ee-85bf-dabaf1dc54ef,2,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
61c4440e-ecab-4a0a-abd6-e2df923f16c0,12,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
a98a25df-0a74-495b-922f-b9cd692d3df7,3,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
614af1df-8b2b-467d-bacc-be613899b9e1,7,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
bb1aa797-f8b9-4d83-b717-a9bd26502cc7,5,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
b2576cec-a106-44e1-b807-08aa621ba004,10,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
a93d627b-0394-4000-9a77-1287f736f9c3,9,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
99af753c-5706-4a0d-9887-10107fd0593f,6,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
917988ea-38ae-450f-ab62-266d56ad808e,5,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
c34523b1-b622-4a81-afeb-29eafdc595dc,5,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
3d764600-201e-46f8-9ced-2b518b500979,3,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
d95aec40-5168-4805-9662-194175fa6b4d,2,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
852c2503-2541-4510-83f9-1d0455817b08,7,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
8794e93b-05cd-4a19-8cf2-46c0ff28cd06,4,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
a595eb8f-b8a2-444c-9d7a-4a44d9c1600e,8,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
2f0ca085-85dc-4869-ab35-55b912fe87f2,11,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
34a1af1d-294f-4314-ad39-3f061be60423,6,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
ae58f1f4-04b8-4d51-b173-3f62b0893fdf,4,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
0d960e81-9de8-4078-bf0b-3ea78ce8c9f6,1,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
8ea5de97-bf90-4da6-9255-37dcc2655aff,7,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
e141501d-01ec-4a97-ae13-686de15f7c80,2,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
20b1ac6d-e248-496b-8969-9aa0bfbdacb8,8,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
24cae309-2bc7-4092-95de-9bd545ab5370,3,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
7bbe4481-ff41-46f6-a93a-9e265d1c3ce4,6,e3cba9f5-6682-4ad9-9955-115f1e31c6f5
e9ad5c3a-df4d-4a3a-b319-fe110b9d2979,1,5ba748ad-59ba-4831-b809-12185a0c3774
3edaa810-7cd8-4764-b6e3-a7eb4e5017fa,1,5ba748ad-59ba-4831-b809-12185a0c3774
ea115939-33cb-4fb5-b8ae-64a1acdd8fcb,2,5ba748ad-59ba-4831-b809-12185a0c3774
227db880-56c6-4c68-be75-8a4d7399fd6c,1,5ba748ad-59ba-4831-b809-12185a0c3774
4580cb2a-cb69-460d-9935-3b3448739762,2,5ba748ad-59ba-4831-b809-12185a0c3774
8323c428-fd07-4919-a6e7-23f8dccab8e7,2,5ba748ad-59ba-4831-b809-12185a0c3774
0deaf67d-b56a-4958-9e26-10515616e2d1,3,5ba748ad-59ba-4831-b809-12185a0c3774
88ebd138-64a9-48dd-8544-17961948a8f1,3,5ba748ad-59ba-4831-b809-12185a0c3774
1a1a58ca-4f9b-450c-87e8-01cfdef47a86,3,5ba748ad-59ba-4831-b809-12185a0c3774
36181e78-1ba3-458b-9f60-08e65724a46b,4,789a0d8d-34fd-4a13-a41a-1226537ea1ac
057f648f-aa1c-448e-9b2e-0cb9806e5019,2,789a0d8d-34fd-4a13-a41a-1226537ea1ac
5a3c9ec0-e55c-4aac-a49c-86341cbd94f2,1,789a0d8d-34fd-4a13-a41a-1226537ea1ac
8ea2f124-1cd5-44bd-a8f3-6029cc694cce,3,789a0d8d-34fd-4a13-a41a-1226537ea1ac
638fb2de-234a-44b0-90cb-ded4a64464ff,2,22f1f1f1-d58d-45ba-8a4f-127a07b82497
